,Option_type,Ask,Bid,Option_price,Stock_price,Strike_price,Volatility,Volume,Time_to_maturity,Implied_volatility
377,1,0.18,0.15,0.17,80.17,45.0,0.157259164,3,0.602739726,0.397466963
378,1,0.21,0.14,0.2,80.59,47.5,0.154893507,2,0.6,0.37500625
379,1,0.26,0.2,0.25,80.84,50.0,0.154912112,5,0.597260274,0.356940024
380,1,0.31,0.26,0.3,80.84,52.5,0.154912112,4,0.597260274,0.33740897
381,1,0.38,0.32,0.36,80.84,55.0,0.154912112,13,0.597260274,0.319831021
382,1,0.49,0.42,0.48,81.45,57.5,0.147328516,10,0.591780822,0.30640342
383,1,0.61,0.52,0.56,81.45,60.0,0.147328516,1,0.591780822,0.291022715
384,1,0.71,0.65,0.75,80.7,62.5,0.150444617,2,0.594520548,0.270759246
385,1,0.9,0.84,0.89,81.45,65.0,0.147328516,2,0.591780822,0.257087507
386,1,1.16,1.1,1.14,81.45,67.5,0.147328516,22,0.591780822,0.245002667
387,1,1.48,1.43,1.45,81.45,70.0,0.147328516,12,0.591780822,0.23255162
388,1,1.95,1.87,1.89,81.45,72.5,0.147328516,10,0.591780822,0.223640576
389,1,2.52,2.45,2.86,80.84,75.0,0.154912112,50,0.597260274,0.213814014
390,1,3.35,3.2,3.25,81.45,77.5,0.147328516,5,0.591780822,0.209236423
391,1,4.3,4.15,4.21,81.45,80.0,0.147328516,2,0.591780822,0.202278485
399,1,0.64,0.33,0.52,80.17,45.0,0.198233305,1,1.005479452,0.390386956
400,1,0.72,0.54,0.7,78.49,50.0,0.197520931,3,1.030136986,0.34058276600000004
401,1,1.03,0.79,0.95,80.17,55.0,0.198233305,13,1.005479452,0.313483428
402,1,1.46,1.16,1.27,80.31,60.0,0.197686441,21,1.01369863,0.287970988
403,1,2.08,1.87,2.03,80.31,65.0,0.197686441,25,1.01369863,0.264960964
404,1,2.53,2.31,2.47,80.31,67.5,0.197686441,1,1.010958904,0.25635509300000003
405,1,3.1,2.86,3.28,78.85,70.0,0.197693231,5,1.021917808,0.249519224
406,1,3.35,3.2,3.28,81.45,72.5,0.193128618,4,0.994520548,0.227241614
407,1,4.2,3.85,4.3,80.59,75.0,0.19715098,2,1.002739726,0.224434025
408,1,6.05,5.85,6.05,78.49,77.5,0.197520931,1,1.030136986,0.2500075
409,1,6.6,6.35,6.45,80.17,80.0,0.198233305,25,1.005479452,0.228279202
412,1,0.39,0.28,0.3,80.84,32.5,0.218746225,11,1.5945205480000002,0.410162148
413,1,0.48,0.28,0.35,78.49,35.0,0.222257174,3,1.624657534,0.395513857
414,1,0.0,0.0,0.5,80.63,37.5,0.230941047,2,1.731506849,0.12500875
415,1,0.69,0.5,0.54,78.49,40.0,0.222257174,20,1.624657534,0.366461414
416,1,1.04,0.6,0.75,78.49,42.5,0.222257174,4,1.624657534,0.374151766
417,1,1.06,0.71,0.96,81.45,45.0,0.218871113,1,1.589041096,0.34815105
418,1,1.32,0.92,1.17,78.49,47.5,0.222257174,15,1.624657534,0.34143725
419,1,1.48,1.16,1.31,81.45,50.0,0.218871113,1,1.589041096,0.325812406
420,1,1.5,1.23,1.32,81.45,52.5,0.218871113,20,1.589041096,0.301398588
421,1,1.9,1.53,1.81,80.17,55.0,0.218911562,5,1.6,0.298468929
422,1,2.32,1.93,2.27,78.49,57.5,0.222257174,11,1.624657534,0.29334202800000003
423,1,2.43,1.88,2.4,80.59,60.0,0.218735638,10,1.597260274,0.272590282
424,1,3.2,2.72,2.92,78.49,62.5,0.222257174,1,1.624657534,0.277656149
425,1,3.3,3.05,3.3,80.84,65.0,0.218746225,30,1.5945205480000002,0.255073367
426,1,4.45,4.1,4.1,78.49,67.5,0.222257174,1,1.624657534,0.266730966
427,1,4.45,4.15,4.35,81.45,70.0,0.218871113,1,1.589041096,0.239204385
428,1,5.55,5.25,5.49,79.95,72.5,0.218199137,5,1.610958904,0.243110596
429,1,6.1,5.75,5.95,81.45,75.0,0.218871113,2,1.589041096,0.228950582
430,1,7.45,7.15,7.5,79.81,77.5,0.217987978,70,1.61369863,0.233711276
439,1,0.3,0.1,0.54,177.18,125.0,0.341911982,8,0.109589041,0.581058877
440,1,0.4,0.2,0.38,177.18,130.0,0.341911982,1,0.112328767,0.559574717
441,1,0.55,0.35,0.45,177.18,135.0,0.341911982,1,0.109589041,0.539067109
442,1,0.7,0.5,0.64,183.06,140.0,0.358712004,43,0.104109589,0.506840869
443,1,0.95,0.6,0.95,178.32,145.0,0.230544301,1,0.08493150699999999,0.495610513
444,1,1.75,1.3,1.45,178.76,150.0,0.35688073200000003,3,0.095890411,0.512700186
445,1,2.4,1.65,2.05,176.11,155.0,0.236353238,3,0.08219178099999999,0.490727749
446,1,3.3,2.9,2.82,176.11,160.0,0.236353238,3,0.08219178099999999,0.471440833
447,1,3.9,3.3,4.0,178.32,165.0,0.230544301,4,0.08493150699999999,0.418951123
448,1,6.2,5.7,5.9,176.11,170.0,0.236353238,11,0.08219178099999999,0.4439752870000001
449,1,7.3,6.6,7.62,178.32,175.0,0.230544301,1,0.08493150699999999,0.384466605
453,1,0.2,0.0,0.3,167.75,100.0,0.44422872,10,0.205479452,0.598636826
454,1,0.25,0.05,0.15,176.49,105.0,0.298064498,5,0.167123288,0.58203543
455,1,0.45,0.25,0.65,167.75,115.0,0.44422872,1,0.205479452,0.557621611
456,1,1.1,0.8,1.2,167.75,130.0,0.44422872,3,0.205479452,0.510502942
457,1,0.9,0.7,0.8,177.18,135.0,0.466123321,10,0.18630137,0.453130469
458,1,2.05,1.7,2.24,167.75,140.0,0.44422872,4,0.205479452,0.504765695
459,1,1.8,1.55,1.67,176.11,145.0,0.308473011,2,0.15890411,0.429937341
460,1,2.45,2.05,2.1,180.62,150.0,0.297723689,1,0.175342466,0.41663181
461,1,3.2,2.5,2.58,179.25,155.0,0.297662758,11,0.178082192,0.398931792
462,1,4.2,3.9,3.77,176.11,160.0,0.308473011,5,0.15890411,0.383429017
463,1,5.6,5.2,5.42,176.11,165.0,0.308473011,2,0.15890411,0.37366349
464,1,7.7,6.6,6.05,179.25,170.0,0.297662758,1,0.178082192,0.377752805
474,1,0.8,0.45,0.75,167.75,100.0,0.422987151,10,0.454794521,0.519291917
475,1,1.05,0.75,1.1,167.75,105.0,0.422987151,1,0.454794521,0.508183629
476,1,1.2,0.95,1.2,167.75,110.0,0.422987151,1,0.454794521,0.483403604
477,1,1.25,0.9,1.1,172.13,115.0,0.421505755,1,0.446575342,0.449468396
478,1,1.55,1.05,1.35,178.32,120.0,0.35470471,1,0.410958904,0.434575967
479,1,1.95,1.35,1.65,178.32,125.0,0.35470471,1,0.410958904,0.422246989
480,1,2.35,1.8,2.39,173.23,130.0,0.420499393,1,0.44109589,0.40588973
481,1,3.8,3.5,4.5,167.75,135.0,0.422987151,3,0.454794521,0.431463205
482,1,4.8,4.4,4.44,167.75,140.0,0.422987151,2,0.454794521,0.427068718
483,1,6.0,5.4,5.8,167.75,145.0,0.422987151,140,0.454794521,0.423528714
484,1,7.3,6.8,8.5,167.75,150.0,0.422987151,10,0.454794521,0.417364225
485,1,9.0,8.3,10.0,167.75,155.0,0.422987151,2,0.454794521,0.416936983
486,1,8.2,7.2,9.2,173.01,160.0,0.419756505,1,0.443835616,0.34747967
487,1,13.3,12.3,12.7,167.75,165.0,0.422987151,2,0.454794521,0.421514574
497,1,8.3,7.4,7.75,176.11,150.0,0.384349768,4,0.654794521,0.351965709
498,1,9.8,9.1,9.15,176.11,155.0,0.384349768,4,0.654794521,0.345770703
499,1,0.3,0.0,0.05,82.88,60.0,0.185538511,30,0.128767123,0.533207793
500,1,1.2,0.2,1.2,82.88,75.0,0.185538511,170,0.128767123,0.34180345700000003
501,1,0.85,0.2,0.88,82.88,70.0,0.203455594,20,0.205479452,0.33570000200000005
502,1,2.05,0.75,4.0,82.88,75.0,0.203455594,1,0.205479452,0.331183446
503,1,2.55,1.75,3.5,82.88,80.0,0.203455594,33,0.205479452,0.207893663
505,1,2.15,1.05,2.2,82.88,70.0,0.217900644,3,0.454794521,0.308112388
506,1,2.55,1.9,3.5,82.88,75.0,0.217900644,9,0.454794521,0.23792266
507,1,3.8,3.1,3.2,83.77,80.0,0.217732796,1,0.430136986,0.192451923
509,1,0.75,0.0,0.85,25.4,22.5,0.313118725,48,0.128767123,0.650394121
510,1,2.6,1.3,2.5,25.4,22.5,0.418762321,4,0.531506849,0.578617495
511,1,0.05,0.0,0.07,49.96,27.5,0.273735525,10,0.128767123,0.796877031
512,1,0.05,0.0,0.05,49.96,30.0,0.273735525,6,0.128767123,0.6835969140000001
513,1,0.05,0.0,0.05,49.96,32.5,0.273735525,308,0.128767123,0.578129219
514,1,0.05,0.0,0.2,49.96,35.0,0.273735525,14,0.128767123,0.531254688
515,1,0.05,0.0,0.06,48.17,37.5,0.284311122,5,0.08493150699999999,0.429693203
516,1,0.15,0.05,0.11,47.89,40.0,0.274989274,1,0.093150685,0.413091807
517,1,0.25,0.1,0.25,48.17,42.5,0.284311122,58,0.08493150699999999,0.346686221
518,1,0.55,0.4,0.45,48.17,45.0,0.284311122,103,0.08493150699999999,0.305671006
519,1,1.25,1.1,1.2,48.17,47.5,0.284311122,13,0.08493150699999999,0.276618562
521,1,0.15,0.0,0.1,49.96,27.5,0.268531189,20,0.378082192,0.530278135
522,1,0.2,0.05,0.2,49.96,30.0,0.268531189,18,0.378082192,0.483403604
523,1,0.25,0.1,0.32,49.96,32.5,0.268531189,1,0.378082192,0.433599414
524,1,0.45,0.3,0.25,50.49,35.0,0.282511229,1,0.361643836,0.421392505
525,1,0.5,0.35,0.4,50.43,37.5,0.281665862,10,0.35342465799999995,0.360357959
526,1,0.9,0.75,0.9,48.17,40.0,0.277724262,9,0.334246575,0.354742781
527,1,1.25,1.1,1.15,49.96,42.5,0.268531189,3,0.378082192,0.319831021
528,1,2.15,2.0,2.05,48.17,45.0,0.277724262,2,0.334246575,0.325934475
529,1,3.2,3.0,3.4,48.17,47.5,0.277724262,8,0.334246575,0.318732399
532,1,0.25,0.1,0.25,49.77,25.0,0.289951172,1,0.597260274,0.507329146
533,1,0.3,0.15,0.5,49.96,27.5,0.282099246,50,0.62739726,0.459966338
534,1,0.4,0.25,1.0,49.96,30.0,0.282099246,1,0.62739726,0.425786992
535,1,0.55,0.4,0.43,50.43,32.5,0.291429263,125,0.602739726,0.3969786870000001
536,1,0.7,0.55,0.67,50.49,35.0,0.290202775,60,0.610958904,0.362311064
537,1,1.3,1.2,1.35,47.89,37.5,0.279196278,4,0.591780822,0.377203494
538,1,1.55,1.2,1.55,49.25,40.0,0.28653839600000003,20,0.616438356,0.33643241700000004
539,1,3.6,3.3,3.55,47.89,45.0,0.279196278,5,0.591780822,0.35449864299999995
542,1,1.0,0.6,0.65,49.96,25.0,0.309746333,10,1.624657534,0.429693203
543,1,1.25,0.9,1.6,49.96,27.5,0.309746333,15,1.624657534,0.405523523
544,1,1.6,1.2,2.0,49.96,30.0,0.309746333,25,1.624657534,0.387457297
545,1,2.6,2.1,2.6,49.96,35.0,0.309746333,3,1.624657534,0.36023589
546,1,4.0,3.4,4.0,49.96,40.0,0.309746333,25,1.624657534,0.336920693
547,1,4.9,4.3,6.1,49.96,42.5,0.309746333,5,1.624657534,0.327643442
548,1,6.2,4.9,5.4,50.49,45.0,0.310586401,1,1.608219178,0.331061377
553,1,0.01,0.0,0.02,12.67,6.0,0.032724664,10,0.128767123,0.984375156
554,1,0.02,0.0,0.03,12.67,7.0,0.032724664,10,0.128767123,0.87500125
555,1,1.39,0.0,0.05,12.68,11.0,0.030390628,10,0.120547945,0.968750313
556,1,0.02,0.01,0.02,12.59,12.0,0.034475255,159,0.08493150699999999,0.12500875
557,1,0.02,0.0,0.02,12.67,6.0,0.034528371,2,0.28219178100000003,0.656253438
558,1,0.02,0.0,0.03,12.67,7.0,0.034528371,2,0.28219178100000003,0.531254688
559,1,0.03,0.0,0.04,12.67,8.0,0.034528371,2,0.28219178100000003,0.496098789
560,1,0.96,0.01,0.09,12.67,10.0,0.034528371,15,0.28219178100000003,0.6474644629999999
561,1,0.4,0.0,0.03,12.67,11.0,0.034528371,8,0.28219178100000003,0.434575967
562,1,0.2,0.02,0.02,12.67,12.0,0.034528371,1,0.28219178100000003,0.179695703
563,1,0.38,0.0,0.12,12.67,10.0,0.034913311,2,0.378082192,0.493169131
564,1,0.5,0.02,0.05,12.67,12.0,0.034913311,5,0.378082192,0.26660889600000004
565,1,0.03,0.0,0.03,12.67,5.0,0.289120695,7,0.62739726,0.546879531
566,1,0.05,0.0,0.04,12.67,7.0,0.289120695,10,0.62739726,0.437505625
567,1,0.04,0.0,0.04,12.63,10.0,0.037485443,35,0.597260274,0.191414336
568,1,0.07,0.06,0.07,12.63,12.0,0.037485443,2,0.597260274,0.07129835
569,1,0.06,0.01,0.04,12.63,10.0,0.356769512,2,1.5945205480000002,0.126961855
570,1,0.09,0.07,0.08,12.59,12.0,0.357177773,1,1.580821918,0.047861084000000005
572,1,0.1,0.0,0.07,73.04,60.0,0.14628976400000002,10,0.128767123,0.329108271
573,1,0.3,0.2,0.25,71.47,65.0,0.176796399,100,0.093150685,0.262214409
574,1,1.1,1.0,1.15,71.47,70.0,0.176796399,144,0.093150685,0.204841936
578,1,0.2,0.0,0.05,73.04,32.5,0.126017414,2,0.28219178100000003,0.744143184
579,1,0.15,0.0,0.25,73.04,42.5,0.126017414,20,0.28219178100000003,0.544926426
580,1,0.35,0.0,0.45,73.04,50.0,0.126017414,2,0.28219178100000003,0.464360825
581,1,0.2,0.0,0.1,73.04,52.5,0.126017414,20,0.28219178100000003,0.366217275
582,1,0.4,0.0,0.35,73.04,55.0,0.126017414,3,0.28219178100000003,0.372564868
583,1,0.3,0.05,0.56,73.04,57.5,0.126017414,10,0.28219178100000003,0.30029996600000003
584,1,0.45,0.15,0.4,73.04,60.0,0.126017414,10,0.28219178100000003,0.281257188
585,1,0.65,0.3,0.5,73.04,62.5,0.126017414,2,0.28219178100000003,0.25928475100000004
586,1,1.1,0.75,0.9,71.47,65.0,0.140937858,1,0.246575342,0.253303365
587,1,1.8,1.35,1.55,71.47,67.5,0.140937858,2,0.246575342,0.250495776
592,1,0.3,0.05,0.37,73.04,50.0,0.130217526,5,0.531506849,0.31592481
593,1,0.7,0.3,0.1,73.03,55.0,0.129800815,1,0.526027397,0.303229624
594,1,1.05,0.6,0.95,69.85,60.0,0.134844711,3,0.504109589,0.257819922
595,1,2.8,1.2,1.8,70.12,65.0,0.135099256,1,0.515068493,0.28491926
596,1,3.9,3.2,4.03,70.5,70.0,0.134509084,50,0.498630137,0.232307482
597,1,0.1,0.0,0.2,100.13,75.0,0.287788912,6,0.128767123,0.441411836
598,1,0.1,0.0,0.11,97.1,80.0,0.257068357,5,0.08493150699999999,0.344733115
599,1,0.2,0.1,0.2,97.1,85.0,0.257068357,5,0.08493150699999999,0.289069609
600,1,0.65,0.5,0.95,97.1,90.0,0.257068357,22,0.08493150699999999,0.265144067
601,1,1.85,1.65,2.75,97.1,95.0,0.257068357,3,0.08493150699999999,0.24463646
603,1,1.65,1.2,1.35,97.1,90.0,0.253113203,6,0.161643836,0.284430984
604,1,3.2,2.7,3.02,97.1,95.0,0.253113203,2,0.161643836,0.268317864
605,1,0.1,0.0,0.05,100.8,50.0,0.268438813,31,0.276712329,0.56055127
606,1,0.15,0.0,0.35,100.13,60.0,0.272459065,5,0.28219178100000003,0.487309814
607,1,0.2,0.1,0.17,100.13,65.0,0.272459065,10,0.28219178100000003,0.436040796
608,1,0.3,0.2,0.35,100.13,70.0,0.272459065,7,0.28219178100000003,0.395025581
609,1,0.55,0.3,0.4,97.1,75.0,0.251557046,3,0.238356164,0.371588315
610,1,1.0,0.8,1.0,96.24,80.0,0.246470827,1,0.246575342,0.352057261
611,1,1.7,1.6,1.7,96.24,85.0,0.246470827,300,0.246575342,0.329962755
612,1,3.1,2.8,3.0,96.24,90.0,0.246470827,2,0.246575342,0.327521373
613,1,4.6,4.1,4.4,97.1,95.0,0.251557046,4,0.238356164,0.297248239
616,1,0.45,0.3,0.4,98.03,60.0,0.24050819,5,0.506849315,0.415533188
617,1,0.7,0.5,0.57,96.24,65.0,0.24433733,10,0.495890411,0.393072476
618,1,1.05,0.85,0.94,96.24,70.0,0.24433733,10,0.495890411,0.370367625
619,1,1.35,1.1,1.55,100.13,75.0,0.317444948,2,0.531506849,0.333868966
620,1,2.2,1.95,2.22,98.03,80.0,0.24050819,2,0.506849315,0.325446199
621,1,3.7,3.4,3.5,97.39,85.0,0.243094569,3,0.498630137,0.331549653
622,1,4.4,4.1,4.63,100.13,90.0,0.317444948,1,0.531506849,0.284430984
623,1,6.2,5.8,7.4,100.13,95.0,0.317444948,10,0.531506849,0.268867175
625,1,1.05,0.85,1.2,100.13,70.0,0.318011662,14,0.62739726,0.338873799
626,1,1.55,1.4,1.4,100.95,75.0,0.320151499,12,0.619178082,0.319220675
627,1,2.3,2.0,2.75,100.13,80.0,0.318011662,8,0.62739726,0.302985486
628,1,3.7,3.4,3.9,97.1,85.0,0.314728022,1,0.583561644,0.303229624
629,1,4.9,4.6,4.4,99.57,90.0,0.321491455,1,0.6082191779999999,0.278937875
630,1,7.3,6.9,6.9,98.03,95.0,0.318289841,1,0.602739726,0.283820638
632,1,2.15,1.7,1.7,99.57,60.0,0.33974255299999995,2,1.605479452,0.34259690600000003
633,1,4.3,3.7,4.1,97.1,70.0,0.319758632,2,1.580821918,0.335150692
634,1,5.8,5.1,5.2,97.39,75.0,0.333517763,133,1.5917808219999998,0.333014482
635,1,7.3,6.7,6.7,97.56,80.0,0.338769406,10,1.5945205480000002,0.323859301
636,1,8.1,7.4,7.57,99.57,85.0,0.33974255299999995,13,1.608219178,0.292792717
637,1,1.85,0.0,0.46,225.52,150.0,0.261415255,1,0.117808219,0.9462896
638,1,3.7,0.9,1.1,219.9,170.0,0.27107510100000004,1,0.128767123,0.900879897
639,1,4.0,0.8,1.5,219.9,175.0,0.27107510100000004,2,0.128767123,0.851075708
640,1,2.25,0.0,0.7,238.44,180.0,0.237111572,2,0.098630137,0.6560092989999999
641,1,3.7,1.55,1.7,219.9,185.0,0.27107510100000004,5,0.128767123,0.753786642
642,1,1.6,0.5,1.01,238.8,190.0,0.232482793,5,0.104109589,0.547123669
643,1,5.2,2.35,3.5,219.9,195.0,0.27107510100000004,1,0.128767123,0.719363158
644,1,2.8,0.55,1.58,237.18,200.0,0.240878781,2,0.095890411,0.509282251
645,1,2.05,1.45,1.83,240.44,210.0,0.216924045,4,0.08219178099999999,0.432989069
646,1,3.5,2.5,3.2,240.44,220.0,0.216924045,10,0.08219178099999999,0.4030211070000001
647,1,6.0,4.6,5.75,240.44,230.0,0.216924045,5,0.08219178099999999,0.380438325
650,1,2.9,0.85,0.85,240.44,105.0,0.270714747,2,0.331506849,0.8967295479999999
651,1,3.5,0.9,0.8,219.9,110.0,0.289967708,10,0.378082192,0.882203326
652,1,4.5,1.25,2.5,219.9,140.0,0.289967708,4,0.378082192,0.6876251940000001
653,1,4.9,2.05,2.25,219.9,150.0,0.289967708,2,0.378082192,0.6474644629999999
654,1,6.1,3.1,9.5,219.9,160.0,0.289967708,10,0.378082192,0.626834786
655,1,6.8,3.7,3.6,219.9,165.0,0.289967708,1,0.378082192,0.616458914
656,1,7.6,4.4,4.97,219.9,170.0,0.289967708,7,0.378082192,0.607364766
657,1,8.4,5.1,5.8,219.9,175.0,0.289967708,5,0.378082192,0.595890272
658,1,9.2,6.0,6.6,219.9,180.0,0.289967708,20,0.378082192,0.58539233
659,1,10.2,7.0,12.8,219.9,185.0,0.289967708,2,0.378082192,0.577030597
660,1,8.0,4.4,6.05,237.18,190.0,0.28262013,2,0.345205479,0.522709851
661,1,8.5,5.3,6.85,237.18,195.0,0.28262013,2,0.345205479,0.499394655
662,1,9.5,6.1,7.5,240.44,200.0,0.270714747,4,0.331506849,0.4876149870000001
663,1,12.0,8.5,9.2,239.39,210.0,0.271079342,10,0.334246575,0.468846864
665,1,17.4,14.2,15.1,240.44,230.0,0.270714747,8,0.331506849,0.410864046
666,1,21.9,18.3,19.3,240.44,240.0,0.270714747,8,0.331506849,0.400183
671,1,5.6,2.7,5.6,239.05,145.0,0.30417071100000004,1,0.589041096,0.54431608
672,1,6.0,3.0,5.1,238.44,150.0,0.320798081,2,0.597260274,0.527714684
673,1,10.1,6.0,9.5,219.9,160.0,0.353129629,1,0.62739726,0.5735516279999999
674,1,9.2,5.5,7.6,231.3,165.0,0.358099241,1,0.6082191779999999,0.524418818
675,1,10.2,6.5,9.9,225.52,170.0,0.35483948200000004,10,0.616438356,0.519413986
676,1,10.8,7.6,9.6,238.8,180.0,0.321491137,4,0.602739726,0.5134326
677,1,17.9,13.5,16.2,219.9,190.0,0.353129629,2,0.62739726,0.545292633
678,1,14.2,10.3,12.59,238.44,195.0,0.320798081,1,0.597260274,0.485417744
679,1,15.0,12.7,13.9,240.44,200.0,0.30021556,9,0.5808219179999999,0.467717725
680,1,18.6,14.7,17.4,239.39,210.0,0.301230025,6,0.583561644,0.462224616
681,1,25.8,21.5,24.5,231.3,220.0,0.358099241,1,0.610958904,0.503453452
682,1,30.5,25.9,29.4,231.3,230.0,0.358099241,1,0.610958904,0.498051895
685,1,0.05,0.0,0.18,104.59,60.0,0.138134877,1,0.128767123,0.6835969140000001
686,1,0.05,0.0,0.25,104.59,65.0,0.138134877,1,0.128767123,0.585941641
687,1,0.05,0.0,0.15,104.59,70.0,0.138134877,1,0.128767123,0.541020215
688,1,0.1,0.0,0.1,104.59,75.0,0.138134877,1,0.128767123,0.496098789
689,1,0.1,0.0,0.04,102.21,77.5,0.165421187,10,0.104109589,0.449224258
690,1,0.1,0.0,0.2,104.59,80.0,0.138134877,3,0.128767123,0.4023497270000001
691,1,0.1,0.0,0.1,104.59,82.5,0.138134877,3,0.128767123,0.356451748
692,1,0.15,0.0,0.06,103.21,85.0,0.141370622,3,0.117808219,0.334967588
693,1,0.1,0.0,0.05,101.09,87.5,0.154423397,1,0.08493150699999999,0.267585449
694,1,0.15,0.05,0.1,101.18,90.0,0.161744568,1,0.093150685,0.241706802
695,1,0.2,0.1,0.15,101.09,92.5,0.154423397,18,0.08493150699999999,0.208504009
696,1,0.45,0.3,0.36,101.18,95.0,0.161744568,51,0.093150685,0.20166814
697,1,1.4,1.2,1.26,101.09,100.0,0.154423397,3,0.08493150699999999,0.15967637199999998
700,1,1.4,1.2,1.45,101.09,97.5,0.141639987,7,0.161643836,0.17701018300000002
701,1,2.1,1.95,2.25,101.09,100.0,0.141639987,1,0.161643836,0.160530856
702,1,0.1,0.0,0.05,102.06,55.0,0.138403545,1,0.35890411,0.476567734
703,1,0.25,0.1,0.16,102.06,70.0,0.138403545,1,0.361643836,0.353033813
704,1,0.25,0.1,0.5,104.59,75.0,0.13650479,10,0.378082192,0.296393755
705,1,0.45,0.3,0.39,101.3,80.0,0.13167758699999998,2,0.345205479,0.274421318
706,1,0.45,0.3,1.04,104.59,82.5,0.13650479,1,0.378082192,0.245613013
707,1,0.7,0.5,0.48,103.46,85.0,0.135208145,5,0.37260274,0.244026115
708,1,0.85,0.65,0.7,101.09,87.5,0.12189114,190,0.334246575,0.226448165
709,1,1.15,1.0,1.1,102.13,90.0,0.130176234,120,0.350684932,0.216560569
710,1,1.5,1.35,1.45,102.21,92.5,0.134951196,20,0.35342465799999995,0.203987452
711,1,2.0,1.8,1.9,101.09,95.0,0.12189114,834,0.334246575,0.19348951
712,1,2.85,2.6,3.0,102.21,97.5,0.134951196,113,0.35342465799999995,0.19214675
713,1,3.9,3.6,3.4,102.13,100.0,0.130176234,10,0.350684932,0.19013261
716,1,0.25,0.0,0.6,104.59,40.0,0.175396965,5,0.62739726,0.5488326370000001
717,1,0.3,0.0,1.2,104.59,42.5,0.175396965,10,0.62739726,0.528325029
718,1,1.3,0.1,0.44,89.8,45.0,0.178199702,5,0.84109589,0.646976187
719,1,0.35,0.15,0.55,104.59,55.0,0.175396965,10,0.62739726,0.440435283
720,1,0.4,0.25,0.28,102.06,60.0,0.171122209,1,0.610958904,0.394537305
721,1,0.5,0.25,0.55,104.59,65.0,0.175396965,3,0.62739726,0.358160715
722,1,0.7,0.35,0.5,101.18,67.5,0.150316814,4,0.591780822,0.357916577
723,1,0.75,0.45,0.65,101.18,70.0,0.150316814,1,0.591780822,0.33704276200000005
724,1,0.65,0.45,0.56,104.59,72.5,0.175396965,7,0.62739726,0.300544104
725,1,0.75,0.65,0.75,104.59,75.0,0.175396965,11,0.62739726,0.285651675
726,1,0.8,0.65,0.85,104.59,77.5,0.175396965,5,0.62739726,0.265144067
727,1,1.15,0.9,1.0,101.09,80.0,0.14744676,1,0.583561644,0.266975104
728,1,1.4,1.2,1.3,101.3,82.5,0.150375515,6,0.594520548,0.256965438
729,1,1.7,1.45,1.6,102.13,85.0,0.16835268,138,0.6,0.246894738
730,1,2.05,1.75,2.0,102.13,87.5,0.16835268,111,0.6,0.236457831
731,1,2.5,2.15,2.25,101.91,90.0,0.168106067,4,0.597260274,0.227424718
732,1,3.1,2.65,2.9,102.13,92.5,0.16835268,228,0.6,0.220771953
733,1,3.8,3.3,3.65,102.13,95.0,0.16835268,114,0.6,0.213691945
734,1,4.6,4.3,4.7,102.13,97.5,0.16835268,114,0.6,0.205757454
735,1,5.7,5.4,5.5,102.13,100.0,0.16835268,105,0.6,0.203132969
738,1,0.8,0.55,0.75,102.21,42.5,0.174617259,10,1.6,0.430181479
739,1,1.05,0.7,0.85,104.59,45.0,0.17822979100000005,1,1.624657534,0.429937341
740,1,1.15,0.8,1.75,104.59,47.5,0.17822979100000005,30,1.624657534,0.413458014
741,1,1.25,0.9,1.0,104.59,50.0,0.17822979100000005,4,1.624657534,0.397222825
742,1,1.45,1.05,2.5,104.59,55.0,0.17822979100000005,5,1.624657534,0.364996584
743,1,1.7,1.3,1.6,101.18,60.0,0.17589005600000002,2,1.610958904,0.336249313
744,1,1.95,1.45,1.6,104.59,65.0,0.17822979100000005,1,1.624657534,0.30719687
745,1,2.55,2.15,2.4,101.18,70.0,0.17589005600000002,1,1.610958904,0.29224340600000004
746,1,3.1,2.6,3.2,101.18,75.0,0.17589005600000002,40,1.610958904,0.271369591
747,1,3.5,3.0,3.2,103.21,77.5,0.174977269,15,1.61369863,0.263862342
748,1,3.6,3.1,4.6,104.59,80.0,0.17822979100000005,2,1.624657534,0.246406462
749,1,4.0,3.5,5.8,104.59,82.5,0.17822979100000005,2,1.624657534,0.237373349
750,1,4.5,4.1,5.4,104.59,85.0,0.17822979100000005,2,1.624657534,0.229927134
751,1,8.9,8.1,8.7,94.5,87.5,0.18285151,1,1.7808219180000002,0.313361359
752,1,6.5,5.9,6.5,101.18,90.0,0.17589005600000002,12,1.610958904,0.234321622
753,1,7.5,6.9,7.1,101.91,92.5,0.174430246,6,1.5945205480000002,0.233223
754,1,7.4,6.9,7.58,104.59,95.0,0.17822979100000005,5,1.624657534,0.207130732
755,1,9.5,8.9,9.2,104.59,100.0,0.17822979100000005,2,1.624657534,0.199501413
762,1,0.1,0.0,0.4,41.1,30.0,0.288955085,10,0.128767123,0.500005
763,1,0.15,0.0,0.25,41.1,35.0,0.288955085,4,0.128767123,0.333014482
764,1,1.15,0.7,0.95,40.7,40.0,0.272717109,1,0.093150685,0.243659907
767,1,1.0,0.8,1.05,40.0,35.0,0.249593005,1,0.334246575,0.326178613
768,1,2.8,2.2,2.25,40.35,40.0,0.227070337,5,0.369863014,0.302741348
769,1,0.7,0.35,0.56,40.7,30.0,0.224256859,12,0.589041096,0.355475195
770,1,1.55,1.25,1.4,40.65,35.0,0.228128574,12,0.594520548,0.30640342
771,1,0.11,0.0,0.05,27.5,21.5,0.787209699,20,0.052054795,0.953125469
